Date;ISIN;Indexvalue
16.11.2001;CH0023524637;22.245
19.11.2001;CH0023524637;21.7332
20.11.2001;CH0023524637;21.8152
21.11.2001;CH0023524637;21.3933
22.11.2001;CH0023524637;21.2025
23.11.2001;CH0023524637;21.3367
26.11.2001;CH0023524637;21.3702
27.11.2001;CH0023524637;21.3744
28.11.2001;CH0023524637;21.4943
29.11.2001;CH0023524637;21.8157
30.11.2001;CH0023524637;21.787
03.12.2001;CH0023524637;22.0426
04.12.2001;CH0023524637;21.8851
05.12.2001;CH0023524637;21.7723
06.12.2001;CH0023524637;21.8034
07.12.2001;CH0023524637;21.8121
10.12.2001;CH0023524637;21.5771
11.12.2001;CH0023524637;21.8521
12.12.2001;CH0023524637;21.8676
13.12.2001;CH0023524637;21.9761
14.12.2001;CH0023524637;22.0554
17.12.2001;CH0023524637;21.9682
18.12.2001;CH0023524637;22.0267
19.12.2001;CH0023524637;21.9991
20.12.2001;CH0023524637;21.9727
21.12.2001;CH0023524637;21.94
27.12.2001;CH0023524637;13.0918
28.12.2001;CH0023524637;13.7631
02.01.2002;CH0023524637;13.7886
03.01.2002;CH0023524637;13.8266
04.01.2002;CH0023524637;13.8298
07.01.2002;CH0023524637;13.9318
08.01.2002;CH0023524637;13.8231
09.01.2002;CH0023524637;13.8282
10.01.2002;CH0023524637;13.8368
11.01.2002;CH0023524637;13.8418
14.01.2002;CH0023524637;13.8176
15.01.2002;CH0023524637;14.9033
16.01.2002;CH0023524637;14.8903
17.01.2002;CH0023524637;14.9135
18.01.2002;CH0023524637;14.9202
21.01.2002;CH0023524637;14.9703
22.01.2002;CH0023524637;14.9867
23.01.2002;CH0023524637;15.0071
24.01.2002;CH0023524637;14.9822
25.01.2002;CH0023524637;14.9942
28.01.2002;CH0023524637;14.6031
29.01.2002;CH0023524637;14.6473
30.01.2002;CH0023524637;16.3704
31.01.2002;CH0023524637;16.3662
01.02.2002;CH0023524637;15.8279
04.02.2002;CH0023524637;16.0555
05.02.2002;CH0023524637;15.9097
06.02.2002;CH0023524637;15.8972
07.02.2002;CH0023524637;16.2813
08.02.2002;CH0023524637;16.3132
11.02.2002;CH0023524637;16.1776
12.02.2002;CH0023524637;15.975
13.02.2002;CH0023524637;16.1077
14.02.2002;CH0023524637;16.1746
15.02.2002;CH0023524637;16.127
18.02.2002;CH0023524637;16.0193
19.02.2002;CH0023524637;15.8439
20.02.2002;CH0023524637;15.8191
21.02.2002;CH0023524637;15.8791
22.02.2002;CH0023524637;15.8099
25.02.2002;CH0023524637;15.936
26.02.2002;CH0023524637;15.6157
27.02.2002;CH0023524637;15.7746
28.02.2002;CH0023524637;15.8255
01.03.2002;CH0023524637;15.7035
04.03.2002;CH0023524637;16.026
05.03.2002;CH0023524637;16.7148
06.03.2002;CH0023524637;16.8249
07.03.2002;CH0023524637;16.7079
08.03.2002;CH0023524637;16.8337
11.03.2002;CH0023524637;16.655
12.03.2002;CH0023524637;16.5675
13.03.2002;CH0023524637;16.5926
14.03.2002;CH0023524637;16.6166
15.03.2002;CH0023524637;16.621
18.03.2002;CH0023524637;16.4243
19.03.2002;CH0023524637;16.4886
20.03.2002;CH0023524637;16.3033
21.03.2002;CH0023524637;16.3278
22.03.2002;CH0023524637;16.227
25.03.2002;CH0023524637;16.3197
26.03.2002;CH0023524637;16.1505
27.03.2002;CH0023524637;16.2173
28.03.2002;CH0023524637;16.1976
02.04.2002;CH0023524637;16.2425
03.04.2002;CH0023524637;16.1883
04.04.2002;CH0023524637;16.4073
05.04.2002;CH0023524637;16.4023
08.04.2002;CH0023524637;16.4973
09.04.2002;CH0023524637;16.1348
10.04.2002;CH0023524637;16.3963
11.04.2002;CH0023524637;16.5092
12.04.2002;CH0023524637;16.4955
15.04.2002;CH0023524637;16.4816
16.04.2002;CH0023524637;16.4705
17.04.2002;CH0023524637;16.4361
18.04.2002;CH0023524637;16.3548
19.04.2002;CH0023524637;16.1478
22.04.2002;CH0023524637;16.1537
23.04.2002;CH0023524637;16.1414
24.04.2002;CH0023524637;16.1005
25.04.2002;CH0023524637;16.2866
26.04.2002;CH0023524637;16.314
29.04.2002;CH0023524637;16.1882
30.04.2002;CH0023524637;16.3173
02.05.2002;CH0023524637;16.0727
03.05.2002;CH0023524637;16.0975
06.05.2002;CH0023524637;16.0777
07.05.2002;CH0023524637;16.1591
08.05.2002;CH0023524637;16.075
09.05.2002;CH0023524637;16.0801
10.05.2002;CH0023524637;16.0822
13.05.2002;CH0023524637;16.0656
14.05.2002;CH0023524637;16.0505
15.05.2002;CH0023524637;16.0278
16.05.2002;CH0023524637;15.9919
17.05.2002;CH0023524637;15.9476
20.05.2002;CH0023524637;16.0245
21.05.2002;CH0023524637;16.0221
22.05.2002;CH0023524637;16.1304
23.05.2002;CH0023524637;16.0696
24.05.2002;CH0023524637;16.0633
27.05.2002;CH0023524637;16.0655
28.05.2002;CH0023524637;16.1437
29.05.2002;CH0023524637;16.1293
30.05.2002;CH0023524637;16.2279
31.05.2002;CH0023524637;16.2377
03.06.2002;CH0023524637;16.1776
04.06.2002;CH0023524637;16.3571
05.06.2002;CH0023524637;16.2807
06.06.2002;CH0023524637;16.0842
07.06.2002;CH0023524637;16.3154
10.06.2002;CH0023524637;16.3187
11.06.2002;CH0023524637;16.3763
12.06.2002;CH0023524637;16.206
13.06.2002;CH0023524637;16.0106
14.06.2002;CH0023524637;15.8925
17.06.2002;CH0023524637;16.2357
18.06.2002;CH0023524637;16.1387
19.06.2002;CH0023524637;15.807
20.06.2002;CH0023524637;15.3904
21.06.2002;CH0023524637;16.5771
24.06.2002;CH0023524637;12.955
25.06.2002;CH0023524637;14.2127
26.06.2002;CH0023524637;14.4687
27.06.2002;CH0023524637;14.3608
28.06.2002;CH0023524637;14.2859
01.07.2002;CH0023524637;15.1214
02.07.2002;CH0023524637;15.3833
03.07.2002;CH0023524637;15.6519
04.07.2002;CH0023524637;15.6819
05.07.2002;CH0023524637;15.5565
08.07.2002;CH0023524637;15.4852
09.07.2002;CH0023524637;15.5732
10.07.2002;CH0023524637;15.727
11.07.2002;CH0023524637;15.5768
12.07.2002;CH0023524637;18.0904
15.07.2002;CH0023524637;18.2226
16.07.2002;CH0023524637;17.8228
17.07.2002;CH0023524637;18.1168
18.07.2002;CH0023524637;17.7261
19.07.2002;CH0023524637;16.9716
22.07.2002;CH0023524637;17.2587
23.07.2002;CH0023524637;18.1752
24.07.2002;CH0023524637;20.2288
25.07.2002;CH0023524637;20.888
26.07.2002;CH0023524637;21.0302
29.07.2002;CH0023524637;20.961
30.07.2002;CH0023524637;21.7428
31.07.2002;CH0023524637;21.77
01.08.2002;CH0023524637;21.6865
02.08.2002;CH0023524637;21.7888
05.08.2002;CH0023524637;21.6974
06.08.2002;CH0023524637;22.1753
07.08.2002;CH0023524637;22.9749
08.08.2002;CH0023524637;22.8467
09.08.2002;CH0023524637;22.5071
12.08.2002;CH0023524637;22.4778
13.08.2002;CH0023524637;22.4991
14.08.2002;CH0023524637;22.8311
15.08.2002;CH0023524637;21.7056
16.08.2002;CH0023524637;21.7472
19.08.2002;CH0023524637;20.7113
20.08.2002;CH0023524637;21.6023
21.08.2002;CH0023524637;20.689
22.08.2002;CH0023524637;21.1972
23.08.2002;CH0023524637;21.2116
26.08.2002;CH0023524637;21.2779
27.08.2002;CH0023524637;21.2522
28.08.2002;CH0023524637;21.3097
29.08.2002;CH0023524637;21.748
30.08.2002;CH0023524637;22.1903
02.09.2002;CH0023524637;22.2363
03.09.2002;CH0023524637;22.5683
04.09.2002;CH0023524637;22.6722
05.09.2002;CH0023524637;22.81
06.09.2002;CH0023524637;22.7632
09.09.2002;CH0023524637;22.6976
10.09.2002;CH0023524637;22.6881
11.09.2002;CH0023524637;22.4796
12.09.2002;CH0023524637;22.4143
13.09.2002;CH0023524637;22.9545
16.09.2002;CH0023524637;22.8394
17.09.2002;CH0023524637;22.6113
18.09.2002;CH0023524637;22.6088
19.09.2002;CH0023524637;22.4336
20.09.2002;CH0023524637;22.5974
23.09.2002;CH0023524637;22.1207
24.09.2002;CH0023524637;22.384
25.09.2002;CH0023524637;22.5433
26.09.2002;CH0023524637;23.0851
27.09.2002;CH0023524637;23.1567
30.09.2002;CH0023524637;23.4504
01.10.2002;CH0023524637;23.4517
02.10.2002;CH0023524637;23.3389
03.10.2002;CH0023524637;23.2422
04.10.2002;CH0023524637;22.6458
07.10.2002;CH0023524637;22.5918
08.10.2002;CH0023524637;22.2765
09.10.2002;CH0023524637;21.6032
10.10.2002;CH0023524637;21.716
11.10.2002;CH0023524637;22.5277
14.10.2002;CH0023524637;22.4217
15.10.2002;CH0023524637;23.0334
16.10.2002;CH0023524637;22.9603
17.10.2002;CH0023524637;23.2786
18.10.2002;CH0023524637;23.2907
21.10.2002;CH0023524637;23.1468
22.10.2002;CH0023524637;22.9979
23.10.2002;CH0023524637;22.8307
24.10.2002;CH0023524637;22.9862
25.10.2002;CH0023524637;22.9818
28.10.2002;CH0023524637;22.8476
29.10.2002;CH0023524637;22.6024
30.10.2002;CH0023524637;22.7428
31.10.2002;CH0023524637;22.7001
01.11.2002;CH0023524637;22.6434
04.11.2002;CH0023524637;22.5761
05.11.2002;CH0023524637;22.5465
06.11.2002;CH0023524637;22.4723
07.11.2002;CH0023524637;22.2503
08.11.2002;CH0023524637;22.1394
11.11.2002;CH0023524637;22.1243
12.11.2002;CH0023524637;22.2653
13.11.2002;CH0023524637;22.292
14.11.2002;CH0023524637;22.4309
15.11.2002;CH0023524637;22.4508
18.11.2002;CH0023524637;22.3853
19.11.2002;CH0023524637;22.3187
20.11.2002;CH0023524637;22.304
21.11.2002;CH0023524637;21.9541
22.11.2002;CH0023524637;21.9621
25.11.2002;CH0023524637;21.9646
26.11.2002;CH0023524637;21.9401
27.11.2002;CH0023524637;21.9765
28.11.2002;CH0023524637;21.9536
29.11.2002;CH0023524637;22.1637
02.12.2002;CH0023524637;22.0266
03.12.2002;CH0023524637;22.0759
04.12.2002;CH0023524637;22.2185
05.12.2002;CH0023524637;22.4217
06.12.2002;CH0023524637;22.4117
09.12.2002;CH0023524637;22.4129
10.12.2002;CH0023524637;22.5415
11.12.2002;CH0023524637;22.5176
12.12.2002;CH0023524637;22.2256
13.12.2002;CH0023524637;22.1826
16.12.2002;CH0023524637;22.3129
17.12.2002;CH0023524637;22.2864
18.12.2002;CH0023524637;22.5319
19.12.2002;CH0023524637;22.4272
20.12.2002;CH0023524637;22.5087
23.12.2002;CH0023524637;15.681
27.12.2002;CH0023524637;15.2866
30.12.2002;CH0023524637;17.2811
02.01.2003;CH0023524637;17.3219
03.01.2003;CH0023524637;17.5202
06.01.2003;CH0023524637;17.4957
07.01.2003;CH0023524637;17.5258
08.01.2003;CH0023524637;17.5325
09.01.2003;CH0023524637;17.6065
10.01.2003;CH0023524637;17.5651
13.01.2003;CH0023524637;17.5014
14.01.2003;CH0023524637;17.415
15.01.2003;CH0023524637;18.1842
16.01.2003;CH0023524637;18.1295
17.01.2003;CH0023524637;18.053
20.01.2003;CH0023524637;17.9853
21.01.2003;CH0023524637;17.9328
22.01.2003;CH0023524637;17.6366
23.01.2003;CH0023524637;17.5632
24.01.2003;CH0023524637;17.3846
27.01.2003;CH0023524637;18.7724
28.01.2003;CH0023524637;18.705
29.01.2003;CH0023524637;18.7611
30.01.2003;CH0023524637;19.0562
31.01.2003;CH0023524637;18.9319
03.02.2003;CH0023524637;19.2527
04.02.2003;CH0023524637;18.8746
05.02.2003;CH0023524637;19.1025
06.02.2003;CH0023524637;27.2113
07.02.2003;CH0023524637;26.7638
10.02.2003;CH0023524637;26.7383
11.02.2003;CH0023524637;25.833
12.02.2003;CH0023524637;26.7041
13.02.2003;CH0023524637;25.7657
14.02.2003;CH0023524637;26.0808
17.02.2003;CH0023524637;25.9389
18.02.2003;CH0023524637;25.3703
19.02.2003;CH0023524637;25.2805
20.02.2003;CH0023524637;25.7907
21.02.2003;CH0023524637;25.6685
24.02.2003;CH0023524637;25.3944
25.02.2003;CH0023524637;25.4814
26.02.2003;CH0023524637;25.2618
27.02.2003;CH0023524637;25.9672
28.02.2003;CH0023524637;25.0922
03.03.2003;CH0023524637;26.0979
04.03.2003;CH0023524637;25.911
05.03.2003;CH0023524637;25.8932
06.03.2003;CH0023524637;25.8944
07.03.2003;CH0023524637;25.8283
10.03.2003;CH0023524637;25.2781
11.03.2003;CH0023524637;25.1603
12.03.2003;CH0023524637;25.0868
13.03.2003;CH0023524637;25.3176
14.03.2003;CH0023524637;25.4637
17.03.2003;CH0023524637;25.3766
18.03.2003;CH0023524637;25.5474
19.03.2003;CH0023524637;25.4369
20.03.2003;CH0023524637;25.3974
21.03.2003;CH0023524637;25.2321
24.03.2003;CH0023524637;26.2645
25.03.2003;CH0023524637;26.4868
26.03.2003;CH0023524637;25.9906
27.03.2003;CH0023524637;25.8879
28.03.2003;CH0023524637;25.2131
31.03.2003;CH0023524637;26.0208
01.04.2003;CH0023524637;25.675
02.04.2003;CH0023524637;25.5755
03.04.2003;CH0023524637;25.5478
04.04.2003;CH0023524637;25.5291
07.04.2003;CH0023524637;25.3288
08.04.2003;CH0023524637;24.8915
09.04.2003;CH0023524637;24.7095
10.04.2003;CH0023524637;24.5743
11.04.2003;CH0023524637;24.2094
14.04.2003;CH0023524637;24.0775
15.04.2003;CH0023524637;23.2374
16.04.2003;CH0023524637;23.5513
17.04.2003;CH0023524637;23.9044
22.04.2003;CH0023524637;24.0316
23.04.2003;CH0023524637;23.9035
24.04.2003;CH0023524637;23.966
25.04.2003;CH0023524637;24.1696
28.04.2003;CH0023524637;23.9071
29.04.2003;CH0023524637;23.724
30.04.2003;CH0023524637;23.683
02.05.2003;CH0023524637;23.7265
05.05.2003;CH0023524637;23.6331
06.05.2003;CH0023524637;23.4629
07.05.2003;CH0023524637;23.1969
08.05.2003;CH0023524637;23.7378
09.05.2003;CH0023524637;23.8549
12.05.2003;CH0023524637;23.4782
13.05.2003;CH0023524637;23.4139
14.05.2003;CH0023524637;23.3906
15.05.2003;CH0023524637;23.3715
16.05.2003;CH0023524637;22.781
19.05.2003;CH0023524637;23.0876
20.05.2003;CH0023524637;23.5432
21.05.2003;CH0023524637;23.3284
22.05.2003;CH0023524637;23.0835
23.05.2003;CH0023524637;23.1099
26.05.2003;CH0023524637;23.185
27.05.2003;CH0023524637;23.2686
28.05.2003;CH0023524637;23.0692
29.05.2003;CH0023524637;23.09
30.05.2003;CH0023524637;22.9591
02.06.2003;CH0023524637;22.6234
03.06.2003;CH0023524637;22.7719
04.06.2003;CH0023524637;22.7024
05.06.2003;CH0023524637;22.8066
06.06.2003;CH0023524637;22.227
09.06.2003;CH0023524637;22.2865
10.06.2003;CH0023524637;22.0157
11.06.2003;CH0023524637;21.9243
12.06.2003;CH0023524637;21.6624
13.06.2003;CH0023524637;21.7884
16.06.2003;CH0023524637;21.7741
17.06.2003;CH0023524637;22.0005
18.06.2003;CH0023524637;21.7783
19.06.2003;CH0023524637;21.9825
20.06.2003;CH0023524637;21.7054
23.06.2003;CH0023524637;12.9583
24.06.2003;CH0023524637;14.5366
25.06.2003;CH0023524637;14.5192
26.06.2003;CH0023524637;14.5237
27.06.2003;CH0023524637;14.5507
30.06.2003;CH0023524637;14.5284
01.07.2003;CH0023524637;14.2464
02.07.2003;CH0023524637;14.9439
03.07.2003;CH0023524637;15.3002
04.07.2003;CH0023524637;14.8782
07.07.2003;CH0023524637;15.0578
08.07.2003;CH0023524637;15.0449
09.07.2003;CH0023524637;14.9985
10.07.2003;CH0023524637;14.9727
11.07.2003;CH0023524637;14.7959
14.07.2003;CH0023524637;15.2459
15.07.2003;CH0023524637;14.8135
16.07.2003;CH0023524637;14.8477
17.07.2003;CH0023524637;14.9125
18.07.2003;CH0023524637;14.9167
21.07.2003;CH0023524637;14.8612
22.07.2003;CH0023524637;14.9439
23.07.2003;CH0023524637;14.9388
24.07.2003;CH0023524637;14.8531
25.07.2003;CH0023524637;14.8569
28.07.2003;CH0023524637;14.8781
29.07.2003;CH0023524637;14.8817
30.07.2003;CH0023524637;14.8197
31.07.2003;CH0023524637;14.7724
01.08.2003;CH0023524637;14.9031
04.08.2003;CH0023524637;15.1724
05.08.2003;CH0023524637;15.1847
06.08.2003;CH0023524637;15.1881
07.08.2003;CH0023524637;15.2343
08.08.2003;CH0023524637;15.127
11.08.2003;CH0023524637;15.139
12.08.2003;CH0023524637;15.0265
13.08.2003;CH0023524637;15.0303
14.08.2003;CH0023524637;15.1411
15.08.2003;CH0023524637;15.1519
18.08.2003;CH0023524637;15.7569
19.08.2003;CH0023524637;15.8232
20.08.2003;CH0023524637;15.8486
21.08.2003;CH0023524637;15.8058
22.08.2003;CH0023524637;15.7841
25.08.2003;CH0023524637;15.8622
26.08.2003;CH0023524637;15.6936
27.08.2003;CH0023524637;15.7834
28.08.2003;CH0023524637;15.7673
29.08.2003;CH0023524637;15.859
01.09.2003;CH0023524637;15.8258
02.09.2003;CH0023524637;18.3236
03.09.2003;CH0023524637;18.3778
04.09.2003;CH0023524637;18.4969
05.09.2003;CH0023524637;18.4865
08.09.2003;CH0023524637;18.4779
09.09.2003;CH0023524637;18.6523
10.09.2003;CH0023524637;18.6503
11.09.2003;CH0023524637;18.7074
12.09.2003;CH0023524637;18.76
15.09.2003;CH0023524637;18.7485
16.09.2003;CH0023524637;18.639
17.09.2003;CH0023524637;18.5802
18.09.2003;CH0023524637;18.5428
19.09.2003;CH0023524637;18.55
22.09.2003;CH0023524637;18.9457
23.09.2003;CH0023524637;19.1477
24.09.2003;CH0023524637;19.1204
25.09.2003;CH0023524637;19.3547
26.09.2003;CH0023524637;19.4383
29.09.2003;CH0023524637;19.3516
30.09.2003;CH0023524637;19.2967
01.10.2003;CH0023524637;19.3067
02.10.2003;CH0023524637;19.2869
03.10.2003;CH0023524637;19.2198
06.10.2003;CH0023524637;19.2819
07.10.2003;CH0023524637;19.2688
08.10.2003;CH0023524637;19.3508
09.10.2003;CH0023524637;19.1515
10.10.2003;CH0023524637;19.1572
13.10.2003;CH0023524637;19.087
14.10.2003;CH0023524637;19.1232
15.10.2003;CH0023524637;19.1816
16.10.2003;CH0023524637;19.2571
17.10.2003;CH0023524637;18.8106
20.10.2003;CH0023524637;18.8238
21.10.2003;CH0023524637;19.014
22.10.2003;CH0023524637;19.1092
23.10.2003;CH0023524637;19.1578
24.10.2003;CH0023524637;19.0807
27.10.2003;CH0023524637;19.1123
28.10.2003;CH0023524637;19.0787
29.10.2003;CH0023524637;19.0984
30.10.2003;CH0023524637;18.9059
31.10.2003;CH0023524637;18.834
03.11.2003;CH0023524637;18.4449
04.11.2003;CH0023524637;18.5061
05.11.2003;CH0023524637;18.7905
06.11.2003;CH0023524637;18.7652
07.11.2003;CH0023524637;18.6826
10.11.2003;CH0023524637;18.3592
11.11.2003;CH0023524637;18.4798
12.11.2003;CH0023524637;18.4384
13.11.2003;CH0023524637;18.0969
14.11.2003;CH0023524637;17.8788
17.11.2003;CH0023524637;17.9778
18.11.2003;CH0023524637;18.4941
19.11.2003;CH0023524637;18.6132
20.11.2003;CH0023524637;18.8187
21.11.2003;CH0023524637;18.7753
24.11.2003;CH0023524637;18.6592
25.11.2003;CH0023524637;18.5118
26.11.2003;CH0023524637;18.4852
27.11.2003;CH0023524637;18.436
28.11.2003;CH0023524637;18.4768
01.12.2003;CH0023524637;18.2945
02.12.2003;CH0023524637;18.2511
03.12.2003;CH0023524637;18.0914
04.12.2003;CH0023524637;18.0926
05.12.2003;CH0023524637;18.2312
08.12.2003;CH0023524637;18.3161
09.12.2003;CH0023524637;17.9885
10.12.2003;CH0023524637;18.132
11.12.2003;CH0023524637;18.0535
12.12.2003;CH0023524637;18.0299
15.12.2003;CH0023524637;17.9451
16.12.2003;CH0023524637;17.8966
17.12.2003;CH0023524637;18.0574
18.12.2003;CH0023524637;17.984
19.12.2003;CH0023524637;18.0566
22.12.2003;CH0023524637;14.8567
23.12.2003;CH0023524637;14.8674
29.12.2003;CH0023524637;14.8455
30.12.2003;CH0023524637;14.7954
02.01.2004;CH0023524637;14.8327
05.01.2004;CH0023524637;14.5023
06.01.2004;CH0023524637;15.2283
07.01.2004;CH0023524637;15.0761
08.01.2004;CH0023524637;14.8063
09.01.2004;CH0023524637;14.3878
12.01.2004;CH0023524637;14.5966
13.01.2004;CH0023524637;14.548
14.01.2004;CH0023524637;14.4526
15.01.2004;CH0023524637;14.4359
16.01.2004;CH0023524637;14.3474
19.01.2004;CH0023524637;14.2984
20.01.2004;CH0023524637;14.1947
21.01.2004;CH0023524637;14.0417
22.01.2004;CH0023524637;13.9142
23.01.2004;CH0023524637;14.362
26.01.2004;CH0023524637;14.2327
27.01.2004;CH0023524637;14.2
28.01.2004;CH0023524637;14.2388
29.01.2004;CH0023524637;14.5467
30.01.2004;CH0023524637;14.5967
02.02.2004;CH0023524637;14.4846
03.02.2004;CH0023524637;15.0301
04.02.2004;CH0023524637;14.9184
05.02.2004;CH0023524637;14.8234
06.02.2004;CH0023524637;14.7948
09.02.2004;CH0023524637;14.6091
10.02.2004;CH0023524637;15.5503
11.02.2004;CH0023524637;15.6666
12.02.2004;CH0023524637;15.653
13.02.2004;CH0023524637;15.5369
16.02.2004;CH0023524637;15.5448
17.02.2004;CH0023524637;15.5282
18.02.2004;CH0023524637;15.5834
19.02.2004;CH0023524637;15.6414
20.02.2004;CH0023524637;15.6518
23.02.2004;CH0023524637;15.631
24.02.2004;CH0023524637;15.9919
25.02.2004;CH0023524637;15.7576
26.02.2004;CH0023524637;15.7613
27.02.2004;CH0023524637;15.7496
01.03.2004;CH0023524637;15.7862
02.03.2004;CH0023524637;15.7394
03.03.2004;CH0023524637;15.7857
04.03.2004;CH0023524637;15.7296
05.03.2004;CH0023524637;15.7104
08.03.2004;CH0023524637;15.7195
09.03.2004;CH0023524637;15.7609
10.03.2004;CH0023524637;15.7363
11.03.2004;CH0023524637;16.3285
12.03.2004;CH0023524637;16.5614
15.03.2004;CH0023524637;16.5654
16.03.2004;CH0023524637;16.8004
17.03.2004;CH0023524637;16.8089
18.03.2004;CH0023524637;16.789
19.03.2004;CH0023524637;16.7951
22.03.2004;CH0023524637;16.9195
23.03.2004;CH0023524637;17.0486
24.03.2004;CH0023524637;17.02
25.03.2004;CH0023524637;16.9913
26.03.2004;CH0023524637;17.003
29.03.2004;CH0023524637;17.0334
30.03.2004;CH0023524637;17.0932
31.03.2004;CH0023524637;17.1262
01.04.2004;CH0023524637;17.1353
02.04.2004;CH0023524637;17.0846
05.04.2004;CH0023524637;17.0774
06.04.2004;CH0023524637;16.9278
07.04.2004;CH0023524637;16.8957
08.04.2004;CH0023524637;16.8106
13.04.2004;CH0023524637;17.0296
14.04.2004;CH0023524637;17.18
15.04.2004;CH0023524637;17.1237
16.04.2004;CH0023524637;17.1277
19.04.2004;CH0023524637;16.9982
20.04.2004;CH0023524637;16.9723
21.04.2004;CH0023524637;17.0553
22.04.2004;CH0023524637;17.0704
23.04.2004;CH0023524637;17.0504
26.04.2004;CH0023524637;16.9451
27.04.2004;CH0023524637;16.8423
28.04.2004;CH0023524637;16.9302
29.04.2004;CH0023524637;17.0219
30.04.2004;CH0023524637;17.1845
03.05.2004;CH0023524637;17.0673
04.05.2004;CH0023524637;16.9686
05.05.2004;CH0023524637;16.877
06.05.2004;CH0023524637;16.7998
07.05.2004;CH0023524637;17.1439
10.05.2004;CH0023524637;17.319
11.05.2004;CH0023524637;17.2296
12.05.2004;CH0023524637;17.1447
13.05.2004;CH0023524637;17.106
14.05.2004;CH0023524637;17.1302
17.05.2004;CH0023524637;17.1648
18.05.2004;CH0023524637;17.3064
19.05.2004;CH0023524637;17.262
20.05.2004;CH0023524637;17.2768
21.05.2004;CH0023524637;17.2999
24.05.2004;CH0023524637;17.3012
25.05.2004;CH0023524637;17.1921
26.05.2004;CH0023524637;17.2576
27.05.2004;CH0023524637;17.0887
28.05.2004;CH0023524637;17.2089
31.05.2004;CH0023524637;17.2556
01.06.2004;CH0023524637;17.2631
02.06.2004;CH0023524637;17.2194
03.06.2004;CH0023524637;17.2227
04.06.2004;CH0023524637;17.1621
07.06.2004;CH0023524637;17.1493
08.06.2004;CH0023524637;16.9847
09.06.2004;CH0023524637;17.0687
10.06.2004;CH0023524637;17.1154
11.06.2004;CH0023524637;16.932
14.06.2004;CH0023524637;17.0783
15.06.2004;CH0023524637;17.0429
16.06.2004;CH0023524637;16.8363
17.06.2004;CH0023524637;16.86
18.06.2004;CH0023524637;16.3456
21.06.2004;CH0023524637;16.4784
22.06.2004;CH0023524637;16.116
23.06.2004;CH0023524637;16.1227
24.06.2004;CH0023524637;16.1224
25.06.2004;CH0023524637;16.1221
28.06.2004;CH0023524637;16.0718
29.06.2004;CH0023524637;16.0823
30.06.2004;CH0023524637;16.0936
01.07.2004;CH0023524637;16.0931
02.07.2004;CH0023524637;16.0939
05.07.2004;CH0023524637;16.0926
06.07.2004;CH0023524637;16.0967
07.07.2004;CH0023524637;15.9675
08.07.2004;CH0023524637;15.9503
09.07.2004;CH0023524637;15.9907
12.07.2004;CH0023524637;15.8964
13.07.2004;CH0023524637;15.8899
14.07.2004;CH0023524637;15.8971
15.07.2004;CH0023524637;15.9749
16.07.2004;CH0023524637;15.8921
19.07.2004;CH0023524637;15.7504
20.07.2004;CH0023524637;15.7265
21.07.2004;CH0023524637;15.6947
22.07.2004;CH0023524637;15.7069
